t,S_a,I_a,S_h,I_h,R_h
5.305305305305305410e+03,4.998839556717884261e+04,7.818908091276132666e+01,1.422113378275959112e+05,1.518862340759298313e+01,5.444131317363503513e+03
5.405405405405405872e+03,4.998839627053937875e+04,7.818402831253440866e+01,1.443833683851938404e+05,1.528457868534651354e+01,5.575087114959093014e+03
5.505505505505506335e+03,4.998839696996079874e+04,7.817900325068961820e+01,1.465452320767772326e+05,1.537903714547022638e+01,5.706482473137769375e+03
5.605605605605605888e+03,4.998839766550577770e+04,7.817400557390965332e+01,1.486969946250204230e+05,1.547204320178540371e+01,5.838300958993629138e+03
5.705705705705706350e+03,4.998839835720291012e+04,7.816903512977165747e+01,1.508387207454636227e+05,1.556363940517382716e+01,5.970526628782771695e+03
5.805805805805805903e+03,4.998839904513370857e+04,7.816409176671926673e+01,1.529704741852068983e+05,1.565386641198743867e+01,6.103144006648206414e+03
5.905905905905906366e+03,4.998839972933342506e+04,7.815917533408538986e+01,1.550923177420872380e+05,1.574276293435860374e+01,6.236138073658696158e+03
6.006006006006006828e+03,4.998840040982521168e+04,7.815428568207659055e+01,1.572043133049499011e+05,1.583036580258626458e+01,6.369494245554856207e+03
6.106106106106106381e+03,4.998840108660307305e+04,7.814942266177379793e+01,1.593065218765460013e+05,1.591671015112296317e+01,6.503198359848342989e+03
6.206206206206206843e+03,4.998840175966999232e+04,7.814458612511791102e+01,1.613990035971694451e+05,1.600183008203480384e+01,6.637236662456884005e+03
6.306306306306306396e+03,4.998840242905617197e+04,7.813977592489840163e+01,1.634818177903999167e+05,1.608575867681346949e+01,6.771595782255317317e+03
6.406406406406406859e+03,4.998840309481870645e+04,7.813499191474966210e+01,1.655550229856118094e+05,1.616852700691014988e+01,6.906262719116560220e+03
6.506506506506507321e+03,4.998840375696751289e+04,7.813023394916474729e+01,1.676186769495777553e+05,1.625016420815125784e+01,7.041224826102547013e+03
6.606606606606606874e+03,4.998840441551564436e+04,7.812550188348032520e+01,1.696728367005506298e+05,1.633069931032641975e+01,7.176469800668519383e+03
6.706706706706707337e+03,4.998840507048393192e+04,7.812079557382352846e+01,1.717175585748233134e+05,1.641015990345930575e+01,7.311985652463664337e+03
6.806806806806806890e+03,4.998840572189238446e+04,7.811611487718424485e+01,1.737528981824723014e+05,1.648857240415140524e+01,7.447760721473212470e+03
6.906906906906907352e+03,4.998840636976074165e+04,7.811145965140210023e+01,1.757789104359857156e+05,1.656596228859900677e+01,7.583783662736290353e+03
7.007007007007007815e+03,4.998840701410865586e+04,7.810682975511646475e+01,1.777956496099545620e+05,1.664235404997846857e+01,7.720043417114468866e+03
7.107107107107107367e+03,4.998840765495567030e+04,7.810222504777355823e+01,1.798031693567856855e+05,1.671777127572320865e+01,7.856529201462354649e+03
7.207207207207207830e+03,4.998840829232123360e+04,7.809764538962090796e+01,1.818015227046991058e+05,1.679223664764051449e+01,7.993230510347632844e+03
7.307307307307307383e+03,4.998840892622462707e+04,7.809309064171975479e+01,1.837907620816511626e+05,1.686577207227277597e+01,8.130137100886303415e+03
7.407407407407407845e+03,4.998840955668500101e+04,7.808856066592751688e+01,1.857709393305248814e+05,1.693839865209639584e+01,8.267238985788104401e+03
7.507507507507508308e+03,4.998841018372139661e+04,7.808405532490368728e+01,1.877421057130737463e+05,1.701013672811129140e+01,8.404526430447722305e+03
7.607607607607607861e+03,4.998841080735273863e+04,7.807957448209191398e+01,1.897043119559843908e+05,1.708100596547003036e+01,8.541989928107832384e+03
7.707707707707708323e+03,4.998841142759784270e+04,7.807511800172508742e+01,1.916576082322056172e+05,1.715102532145328595e+01,8.679620210120823685e+03
7.807807807807808786e+03,4.998841204447542987e+04,7.807068574881313339e+01,1.936020441976586299e+05,1.722021312310404184e+01,8.817408225933466383e+03
7.907907907907908339e+03,4.998841265800410474e+04,7.806627758913346327e+01,1.955376690154623357e+05,1.728858711242077106e+01,8.955345129954579534e+03
8.008008008008008801e+03,4.998841326820238464e+04,7.806189338925240406e+01,1.974645312989015365e+05,1.735616433212320331e+01,9.093422312510077973e+03
8.108108108108108354e+03,4.998841387508864864e+04,7.805753301649235709e+01,1.993826791994013183e+05,1.742296136864028711e+01,9.231631351982203341e+03
8.208208208208208816e+03,4.998841447868120304e+04,7.805319633893377329e+01,2.012921604006953712e+05,1.748899430052985693e+01,9.369964018105445575e+03
8.308308308308309279e+03,4.998841507899824501e+04,7.804888322541160051e+01,2.031930221274754731e+05,1.755427869299622756e+01,9.508412267291994795e+03
8.408408408408409741e+03,4.998841567605784803e+04,7.804459354551745776e+01,2.050853111360840558e+05,1.761882952138625669e+01,9.646968247640526897e+03
8.508508508508508385e+03,4.998841626987799827e+04,7.804032716958070637e+01,2.069690737670929229e+05,1.768266136075171246e+01,9.785624270483052896e+03
8.608608608608608847e+03,4.998841686047655821e+04,7.803608396868408192e+01,2.088443558952141320e+05,1.774578815625559614e+01,9.924372837721277392e+03
8.708708708708709310e+03,4.998841744787129574e+04,7.803186381464254850e+01,2.107112029895854357e+05,1.780822351254699143e+01,1.006320660896061236e+04
8.808808808808809772e+03,4.998841803207988414e+04,7.802766658000889777e+01,2.125696600890683476e+05,1.786998082179626834e+01,1.020211841508103134e+04
8.908908908908910234e+03,4.998841861311989487e+04,7.802349213806550665e+01,2.144197718273187929e+05,1.793107302769066891e+01,1.034110124466527668e+04
9.009009009009008878e+03,4.998841919100881933e+04,7.801934036281713247e+01,2.162615824436700786e+05,1.799151287542823852e+01,1.048014823821904247e+04
9.109109109109109340e+03,4.998841976576403249e+04,7.801521112899210664e+01,2.180951357830594061e+05,1.805131247091611613e+01,1.061925268832106849e+04
9.209209209209209803e+03,4.998842033740282204e+04,7.801110431203696294e+01,2.199204753122562834e+05,1.811048302906538510e+01,1.075840803077510645e+04
9.309309309309310265e+03,4.998842090594233014e+04,7.800701978811085269e+01,2.217376441208276083e+05,1.816903630312023665e+01,1.089760784379917641e+04
9.409409409409410728e+03,4.998842147139964072e+04,7.800295743408010196e+01,2.235466849308988312e+05,1.822698340347012902e+01,1.103684584354019353e+04
9.509509509509509371e+03,4.998842203379175044e+04,7.799891712756451057e+01,2.253476400791911874e+05,1.828433513175230374e+01,1.117611588925158685e+04
9.609609609609609834e+03,4.998842259313554678e+04,7.799489874664797640e+01,2.271405516677731066e+05,1.834110205894368306e+01,1.131541192673034493e+04
9.709709709709710296e+03,4.998842314944782265e+04,7.799090217033615602e+01,2.289254613346683909e+05,1.839729430945486044e+01,1.145472807244583419e+04
9.809809809809810758e+03,4.998842370274526911e+04,7.798692727826312421e+01,2.307024104109021719e+05,1.845292188213557694e+01,1.159405855349989542e+04
9.909909909909911221e+03,4.998842425304447534e+04,7.798297395085663197e+01,2.324714398314892023e+05,1.850799443274754807e+01,1.173339774177942127e+04
1.001001001001000986e+04,4.998842480036195047e+04,7.797904206910382641e+01,2.342325902735317068e+05,1.856252140461540634e+01,1.187274009847360139e+04
1.011011011011011033e+04,4.998842534471410181e+04,7.797513151473553705e+01,2.359859020508978865e+05,1.861651195949983162e+01,1.201208021570158417e+04
1.021021021021021079e+04,4.998842588611725660e+04,7.797124217009266545e+01,2.377314151962398901e+05,1.866997502943047849e+01,1.215141278290395348e+04
1.031031031031031125e+04,4.998842642458763294e+04,7.796737391821032759e+01,2.394691694265896513e+05,1.872291934009151504e+01,1.229073259753334969e+04
1.041041041041041171e+04,4.998842696014136891e+04,7.796352664277587508e+01,2.411992041384002077e+05,1.877535334011676937e+01,1.243003457315093510e+04
1.051051051051051036e+04,4.998842749279451527e+04,7.795970022814722711e+01,2.429215584398510982e+05,1.882728532253567622e+01,1.256931371753425810e+04
1.061061061061061082e+04,4.998842802256301366e+04,7.795589455934589296e+01,2.446362711287706625e+05,1.887872334602353419e+01,1.270856514698357205e+04
1.071071071071071128e+04,4.998842854946272564e+04,7.795210952204422483e+01,2.463433807112642389e+05,1.892967526207379336e+01,1.284778407648265238e+04
1.081081081081081174e+04,4.998842907350943278e+04,7.794834500256401100e+01,2.480429254184047168e+05,1.898014876141996155e+01,1.298696580968501257e+04
1.091091091091091221e+04,4.998842959471880749e+04,7.794460088789148244e+01,2.497349431681886490e+05,1.903015129757205059e+01,1.312610576031579512e+04
1.101101101101101267e+04,4.998843011310644215e+04,7.794087706561992945e+01,2.514194716440534685e+05,1.907969020621335332e+01,1.326519941110207401e+04
1.111111111111111131e+04,4.998843062868784909e+04,7.793717342402995030e+01,2.530965482001914934e+05,1.912877257512879581e+01,1.340424236201220810e+04
1.121121121121121178e+04,4.998843114147844608e+04,7.793348985197378909e+01,2.547662099859232549e+05,1.917740541066996229e+01,1.354323026798642786e+04
1.131131131131131224e+04,4.998843165149356355e+04,7.792982623899575856e+01,2.564284938205232902e+05,1.922559547010147796e+01,1.368215890119558208e+04
1.141141141141141270e+04,4.998843215874844464e+04,7.792618247521589581e+01,2.580834363127907563e+05,1.927334941872220142e+01,1.382102409158374576e+04
1.151151151151151316e+04,4.998843266325825243e+04,7.792255845140326187e+01,2.597310737858121283e+05,1.932067373274117372e+01,1.395982176433596396e+04
1.161161161161161181e+04,4.998843316503805545e+04,7.791895405896151772e+01,2.613714422918366909e+05,1.936757471852841306e+01,1.409854793247174166e+04
1.171171171171171227e+04,4.998843366410283488e+04,7.791536918989565663e+01,2.630045776457344182e+05,1.941405857004346558e+01,1.423719868010381288e+04
1.181181181181181273e+04,4.998843416046749917e+04,7.791180373681055471e+01,2.646305154263633885e+05,1.946013137474234256e+01,1.437577016174761593e+04
1.191191191191191319e+04,4.998843465414686943e+04,7.790825759292724229e+01,2.662492909612917574e+05,1.950579905995797247e+01,1.451425861011581765e+04
1.201201201201201366e+04,4.998843514515567222e+04,7.790473065206228398e+01,2.678609393459039857e+05,1.955106743991056462e+01,1.465266032647074462e+04
1.211211211211211230e+04,4.998843563350856130e+04,7.790122280866881965e+01,2.694654953965692548e+05,1.959594208417481909e+01,1.479097170418305177e+04
1.221221221221221276e+04,4.998843611922011041e+04,7.789773395774327014e+01,2.710629937565848813e+05,1.964042858612907594e+01,1.492918917558289650e+04
1.231231231231231322e+04,4.998843660230480600e+04,7.789426399488199593e+01,2.726534688304433948e+05,1.968453238348543977e+01,1.506730924498280365e+04
1.241241241241241369e+04,4.998843708277705446e+04,7.789081281632225284e+01,2.742369547348855413e+05,1.972825874159903847e+01,1.520532851357351137e+04
1.251251251251251415e+04,4.998843756065118941e+04,7.788738031884521718e+01,2.758134854109941516e+05,1.977161286057925338e+01,1.534324362274291525e+04
1.261261261261261279e+04,4.998843803594144265e+04,7.788396639981644398e+01,2.773830945760753821e+05,1.981459983061686358e+01,1.548105127848042684e+04
1.271271271271271326e+04,4.998843850866198773e+04,7.788057095719592837e+01,2.789458157082316466e+05,1.985722462564991631e+01,1.561874825947096178e+04
1.281281281281281372e+04,4.998843897882690362e+04,7.787719388952477573e+01,2.805016820621197112e+05,1.989949211598248979e+01,1.575633140906750305e+04
1.291291291291291418e+04,4.998843944645019656e+04,7.787383509590839026e+01,2.820507266907467856e+05,1.994140708150144192e+01,1.589379762404479698e+04
1.301301301301301464e+04,4.998843991154579271e+04,7.787049447602613839e+01,2.835929824279779568e+05,1.998297419962158017e+01,1.603114386394931716e+04
1.311311311311311329e+04,4.998844037412753823e+04,7.786717193011627103e+01,2.851284819015263347e+05,2.002419803834236234e+01,1.616836714483853211e+04
1.321321321321321375e+04,4.998844083420920651e+04,7.786386735899132816e+01,2.866572575248227804e+05,2.006508309330931894e+01,1.630546454262498082e+04
1.331331331331331421e+04,4.998844129180448363e+04,7.786058066402073052e+01,2.881793415077029495e+05,2.010563376541509584e+01,1.644243318837888364e+04
1.341341341341341467e+04,4.998844174692698289e+04,7.785731174711766300e+01,2.896947658649365185e+05,2.014585436221597803e+01,1.657927026446693708e+04
1.351351351351351514e+04,4.998844219959025941e+04,7.785406051076111567e+01,2.912035624038167880e+05,2.018574911608163447e+01,1.671597300988949792e+04
1.361361361361361378e+04,4.998844264980775915e+04,7.785082685797451063e+01,2.927057627374365693e+05,2.022532217650553932e+01,1.685253871436111513e+04
1.371371371371371424e+04,4.998844309759287717e+04,7.784761069232685315e+01,2.942013982837758958e+05,2.026457761322097539e+01,1.698896471873323026e+04
1.381381381381381470e+04,4.998844354295892845e+04,7.784441191793492010e+01,2.956905002559556160e+05,2.030351939580443954e+01,1.712524842044961406e+04
1.391391391391391517e+04,4.998844398591914796e+04,7.784123043944755693e+01,2.971730996918861056e+05,2.034215144694294608e+01,1.726138725767603682e+04
1.401401401401401563e+04,4.998844442648669792e+04,7.783806616205119155e+01,2.986492274369078805e+05,2.038047760764125016e+01,1.739737871888274458e+04
1.411411411411411427e+04,4.998844486467466777e+04,7.783491899146700632e+01,3.001189141467419686e+05,2.041850164649551402e+01,1.753322034136560615e+04
1.421421421421421473e+04,4.998844530049607420e+04,7.783178883395660819e+01,3.015821902755753254e+05,2.045622725401319286e+01,1.766890971767792144e+04
1.431431431431431520e+04,4.998844573396386841e+04,7.782867559629401910e+01,3.030390861175015452e+05,2.049365806709693771e+01,1.780444447392001166e+04
1.441441441441441566e+04,4.998844616509091429e+04,7.782557918578186218e+01,3.044896317779889796e+05,2.053079765396990908e+01,1.793982228493582807e+04
1.451451451451451612e+04,4.998844659389001754e+04,7.782249951024591894e+01,3.059338571790226270e+05,2.056764950442504514e+01,1.807504087179522685e+04
1.461461461461461477e+04,4.998844702037388925e+04,7.781943647803439035e+01,3.073717920569942216e+05,2.060421701794363969e+01,1.821009800309444108e+04
1.471471471471471523e+04,4.998844744455520413e+04,7.781638999800306067e+01,3.088034659851102624e+05,2.064050357277809411e+01,1.834499148309513475e+04
1.481481481481481569e+04,4.998844786644653504e+04,7.781335997952234607e+01,3.102289083576189005e+05,2.067651246895061945e+01,1.847971916035950926e+04
1.491491491491491615e+04,4.998844828606040392e+04,7.781034633247236343e+01,3.116481483936189325e+05,2.071224698184484936e+01,1.861427892593524302e+04
1.501501501501501662e+04,4.998844870340924535e+04,7.780734896723957661e+01,3.130612151397860143e+05,2.074771035392129903e+01,1.874866871204333074e+04
1.511511511511511708e+04,4.998844911850544304e+04,7.780436779471206421e+01,3.144681374777454184e+05,2.078290572892293753e+01,1.888288648817332796e+04
1.521521521521521572e+04,4.998844953136130061e+04,7.780140272627824061e+01,3.158689441201067530e+05,2.081783622640546483e+01,1.901693026350456057e+04
1.531531531531531618e+04,4.998844994198906352e+04,7.779845367382380061e+01,3.172636636122496566e+05,2.085250480172255294e+01,1.915079808620486801e+04
1.541541541541541665e+04,4.998845035040088260e+04,7.779552054972845099e+01,3.186523243350022240e+05,2.088691430786174053e+01,1.928448804210317030e+04
1.551551551551551711e+04,4.998845075660886505e+04,7.779260326686235771e+01,3.200349545078925439e+05,2.092106759754122081e+01,1.941799825301385499e+04
1.561561561561561757e+04,4.998845116062504530e+04,7.778970173858400017e+01,3.214115821883131284e+05,2.095496773343417019e+01,1.955132687730052203e+04
1.571571571571571621e+04,4.998845156246138504e+04,7.778681587873842318e+01,3.227822352719482151e+05,2.098861768274468886e+01,1.968447210995063506e+04
1.581581581581581668e+04,4.998845196212980227e+04,7.778394560165645544e+01,3.241469414958594134e+05,2.102202010328810644e+01,1.981743218083958345e+04
1.591591591591591714e+04,4.998845235964209860e+04,7.778109082217422099e+01,3.255057284318337915e+05,2.105517771083460943e+01,1.995020535596394257e+04
1.601601601601601760e+04,4.998845275501005381e+04,7.777825145558867348e+01,3.268586235012346297e+05,2.108809320408319010e+01,2.008278993405531219e+04
1.611611611611611806e+04,4.998845314824536763e+04,7.777542741763494405e+01,3.282056539828976966e+05,2.112076922957146863e+01,2.021518424460017559e+04
1.621621621621621671e+04,4.998845353935966705e+04,7.777261862464526132e+01,3.295468469620699761e+05,2.115320838248307567e+01,2.034738665847824814e+04
1.631631631631631717e+04,4.998845392836448445e+04,7.776982499354902245e+01,3.308822293308605440e+05,2.118541321991918025e+01,2.047939558755719554e+04
1.641641641641641763e+04,4.998845431527138862e+04,7.776704644109446463e+01,3.322118280405225232e+05,2.121738629596420012e+01,2.061120943085721228e+04
1.651651651651651628e+04,4.998845470009176643e+04,7.776428288531236888e+01,3.335356696287089144e+05,2.124913004105068381e+01,2.074282667456358467e+04
1.661661661661661856e+04,4.998845508283706295e+04,7.776153424375482359e+01,3.348537807882713387e+05,2.128064694249870570e+01,2.087424577165964365e+04
1.671671671671671720e+04,4.998845546351853409e+04,7.775880043541340569e+01,3.361661877496084780e+05,2.131193935658358285e+01,2.100546527156436787e+04
1.681681681681681948e+04,4.998845584214747942e+04,7.775608137890887406e+01,3.374729168635674287e+05,2.134300967859180176e+01,2.113648369777896369e+04
1.691691691691691813e+04,4.998845621873508207e+04,7.775337699382664880e+01,3.387739941722948570e+05,2.137386022287055098e+01,2.126729963743712142e+04
1.701701701701701677e+04,4.998845659329245973e+04,7.775068720011519474e+01,3.400694456045639236e+05,2.140449327615217712e+01,2.139791169929541502e+04
1.711711711711711905e+04,4.998845696583065001e+04,7.774801191827472735e+01,3.413592969138543122e+05,2.143491108102507070e+01,2.152831852745632204e+04
1.721721721721721769e+04,4.998845733636076329e+04,7.774535106839169885e+01,3.426435739836954745e+05,2.146511591216204096e+01,2.165851874067984681e+04
1.731731731731731998e+04,4.998845770489373535e+04,7.774270457163103742e+01,3.439223023590947851e+05,2.149510994945289255e+01,2.178851102342840386e+04
1.741741741741741862e+04,4.998845807144044375e+04,7.774007234979964664e+01,3.451955073852217174e+05,2.152489531208146545e+01,2.191829409788072735e+04
1.751751751751751726e+04,4.998845843601165689e+04,7.773745432535866939e+01,3.464632141921630246e+05,2.155447407851946551e+01,2.204786673411344964e+04
1.761761761761761954e+04,4.998845879861810681e+04,7.773485042111022381e+01,3.477254478078864631e+05,2.158384831234924661e+01,2.217722771879260836e+04
1.771771771771771819e+04,4.998845915927053284e+04,7.773226055965766079e+01,3.489822333325872896e+05,2.161302014617111666e+01,2.230637581802808199e+04
1.781781781781782047e+04,4.998845951797952148e+04,7.772968466491057882e+01,3.502335954449034762e+05,2.164199156251401845e+01,2.243530988728395096e+04
1.791791791791791911e+04,4.998845987475565926e+04,7.772712266053568442e+01,3.514795589101941441e+05,2.167076462475097642e+01,2.256402875789195241e+04
1.801801801801801776e+04,4.998846022960949631e+04,7.772457447076726567e+01,3.527201483146002283e+05,2.169934135279950382e+01,2.269253129665532833e+04
1.811811811811812004e+04,4.998846058255148091e+04,7.772204002034105486e+01,3.539553880873509916e+05,2.172772370634765338e+01,2.282081640046342000e+04
1.821821821821821868e+04,4.998846093359201768e+04,7.771951923429355702e+01,3.551853025693553500e+05,2.175591349077775405e+01,2.294888297915897419e+04
1.831831831831832096e+04,4.998846128274147486e+04,7.771701203809274716e+01,3.564099159644967876e+05,2.178391260192890044e+01,2.307672997010285690e+04
1.841841841841841961e+04,4.998846163001014065e+04,7.771451835766498561e+01,3.576292523377049365e+05,2.181172283948903612e+01,2.320435633414814947e+04
1.851851851851851825e+04,4.998846197540825233e+04,7.771203811935377814e+01,3.588433356254241080e+05,2.183934595815610535e+01,2.333176105531161738e+04
1.861861861861862053e+04,4.998846231894598168e+04,7.770957124987384645e+01,3.600521896488759667e+05,2.186678369980606362e+01,2.345894313899028566e+04
1.871871871871871917e+04,4.998846266063346411e+04,7.770711767640602829e+01,3.612558380887713283e+05,2.189403811682659295e+01,2.358590161325751978e+04
1.881881881881882146e+04,4.998846300048075500e+04,7.770467732652862480e+01,3.624543045020675636e+05,2.192111105628591261e+01,2.371263552965393319e+04
1.891891891891892010e+04,4.998846333849786606e+04,7.770225012823019028e+01,3.636476123219638830e+05,2.194800398598091107e+01,2.383914396020433196e+04
1.901901901901901874e+04,4.998846367469475808e+04,7.769983600988760486e+01,3.648357848641538294e+05,2.197471867612354046e+01,2.396542599609657555e+04
1.911911911911912102e+04,4.998846400908130454e+04,7.769743490028051269e+01,3.660188453212726745e+05,2.200125680868256950e+01,2.409148074992231705e+04
1.921921921921921967e+04,4.998846434166736435e+04,7.769504672855411798e+01,3.671968167750157299e+05,2.202762004580407762e+01,2.421730735291003657e+04
