t,S_a,I_a,S_h,I_h,R_h
1.901901901901901965e+03,4.995257913053373341e+04,1.533931948298658483e+02,6.125303678539211978e+04,1.413493490825193710e+01,1.696801181733930207e+03
2.002002002002002200e+03,4.995738622952950391e+04,1.593523576711288854e+02,6.375617036910933530e+04,1.461401325975915810e+01,1.833786288893887104e+03
2.102102102102102435e+03,4.995984281057685439e+04,1.654478502771062267e+02,6.624110237054411846e+04,1.508807620735827015e+01,1.974997213690154013e+03
2.202202202202202443e+03,4.996086823004759208e+04,1.716758564820399897e+02,6.870799015462119132e+04,1.555736521294757146e+01,2.120368586475451593e+03
2.302302302302302451e+03,4.996102069097205094e+04,1.780323885632471104e+02,7.115698662261496065e+04,1.602207942550758801e+01,2.269837490869414523e+03
2.402402402402402458e+03,4.996064000806818513e+04,1.845132210947033968e+02,7.358824094023100042e+04,1.648237969214523346e+01,2.423343050508281522e+03
2.502502502502502466e+03,4.995993200280895690e+04,1.911138562066250870e+02,7.600189918667115853e+04,1.693839281066519220e+01,2.580826060298634729e+03
2.602602602602602929e+03,4.995902222136222554e+04,1.978295072358538675e+02,7.839810492826635891e+04,1.739021565310078188e+01,2.742228660359875903e+03
2.702702702702702936e+03,4.995798766283201985e+04,2.046550963890972525e+02,8.077699971986499440e+04,1.783791903584758032e+01,2.907494050924383828e+03
2.802802802802802944e+03,4.995687536993102549e+04,2.115852619222003170e+02,8.313872353735129582e+04,1.828155132916200643e+01,3.076566246293252334e+03
2.902902902902902952e+03,4.995571430139306176e+04,2.186143710547274281e+02,8.548341514663276030e+04,1.872114163755893657e+01,3.249389864834377022e+03
3.003003003003003414e+03,4.995452256522281823e+04,2.257365360822165314e+02,8.781121241688021109e+04,1.915670280271463000e+01,3.425909950096916418e+03
3.103103103103103422e+03,4.995331180701827543e+04,2.329456395775838189e+02,9.012225259953676141e+04,1.958823400562934935e+01,3.606071813644718986e+03
3.203203203203203429e+03,4.995208967634815781e+04,2.402353599065758374e+02,9.241667254583757313e+04,2.001572329091442981e+01,3.789820912136965944e+03
3.303303303303303437e+03,4.995086118744877604e+04,2.475991853103286076e+02,9.469460886219286476e+04,2.043914911047707861e+01,3.977102754684394313e+03
3.403403403403403445e+03,4.994962985938238126e+04,2.550304420093012538e+02,9.695619807176686299e+04,2.085848248384211701e+01,4.167862811134783442e+03
3.503503503503503907e+03,4.994839844756115781e+04,2.625223328247921586e+02,9.920157675238678348e+04,2.127368882332560318e+01,4.362046438043315902e+03
3.603603603603603915e+03,4.994716908854625945e+04,2.700679570462514221e+02,1.014308816016458295e+05,2.168472913843005401e+01,4.559598838921302558e+03
3.703703703703703923e+03,4.994594351399673906e+04,2.776603375205921793e+02,1.036442495007876423e+05,2.209156139007644626e+01,4.760465027076176739e+03
3.803803803803803930e+03,4.994472322644983069e+04,2.852924501703622013e+02,1.058418175608552119e+05,2.249414190498757549e+01,4.964589799696185764e+03
3.903903903903904393e+03,4.994350956834125827e+04,2.929572493609442745e+02,1.080237231451433763e+05,2.289242544944725566e+01,5.171917725523249828e+03
4.004004004004004400e+03,4.994230376348939899e+04,3.006476987466752462e+02,1.101901038767700957e+05,2.328636754009394494e+01,5.382393138851874937e+03
4.104104104104104408e+03,4.994110693610576709e+04,3.083567943312719422e+02,1.123410976278614689e+05,2.367592403727973860e+01,5.595960146330775387e+03
4.204204204204204871e+03,4.993992013354284427e+04,3.160775871164731825e+02,1.144768424882364779e+05,2.406105223654158820e+01,5.812562648466144310e+03
4.304304304304304424e+03,4.993874433230987779e+04,3.238032067990479277e+02,1.165974767437243136e+05,2.444171133659584072e+01,6.032144349660186890e+03
4.404404404404404886e+03,4.993758043825865025e+04,3.315268905322341766e+02,1.187031388515565195e+05,2.481786310190485167e+01,6.254648765384506078e+03
4.504504504504504439e+03,4.993642929472495598e+04,3.392420007843040253e+02,1.207939673776975542e+05,2.518947221075709564e+01,6.480019262559074377e+03
4.604604604604604901e+03,4.993529168688184291e+04,3.469420422018455952e+02,1.228701009300478618e+05,2.555650644477665168e+01,6.708199101541897107e+03
4.704704704704705364e+03,4.993416833931135625e+04,3.546206803132802179e+02,1.249316781126537971e+05,2.591893705226436495e+01,6.939131458903334533e+03
4.804804804804804917e+03,4.993305991611714126e+04,3.622717590234213958e+02,1.269788374643364077e+05,2.627673894204847826e+01,7.172759461409794312e+03
4.904904904904905379e+03,4.993196702257454308e+04,3.698893155991790422e+02,1.290117173898873880e+05,2.662989090168505157e+01,7.409026225478260130e+03
5.005005005005004932e+03,4.993089020676268410e+04,3.774675938602016458e+02,1.310304560883539962e+05,2.697837565428887530e+01,7.647874898410871538e+03
5.105105105105105395e+03,4.992982996070176159e+04,3.850010544694249575e+02,1.330351914879956748e+05,2.732217996007184979e+01,7.889248695453405162e+03
5.205205205205205857e+03,4.992878672154728702e+04,3.924843851366324543e+02,1.350260611737021536e+05,2.766129463638237596e+01,8.133090941036466575e+03
5.305305305305305410e+03,4.992776087332956376e+04,3.999125106482743490e+02,1.370032023066011025e+05,2.799571459783303951e+01,8.379345114519317576e+03
5.405405405405405872e+03,4.992675274855039606e+04,4.072805986479844478e+02,1.389667515583781060e+05,2.832543879984012136e+01,8.627954887585498000e+03
5.505505505505506335e+03,4.992576262994697026e+04,4.145840634200545765e+02,1.409168450499603350e+05,2.865047019007575457e+01,8.878864159179582202e+03
5.605605605605605888e+03,4.992479075254443160e+04,4.218185689704169476e+02,1.428536182871959463e+05,2.897081557899878490e+01,9.132017092247733672e+03
5.705705705705706350e+03,4.992383730601514981e+04,4.289800324686906379e+02,1.447772060876831820e+05,2.928648557252073914e+01,9.387358155504953174e+03
5.805805805805805903e+03,4.992290243678027036e+04,4.360646266244667686e+02,1.466877425155979872e+05,2.959749452412545878e+01,9.644832160601798023e+03
5.905905905905906366e+03,4.992198625020641339e+04,4.430687778748209098e+02,1.485853608232744737e+05,2.990386032476886413e+01,9.904384295529216615e+03
6.006006006006006828e+03,4.992108881281194044e+04,4.499891676773043514e+02,1.504701933876802213e+05,3.020560434281406970e+01,1.016596016088952092e+04
6.106106106106106381e+03,4.992021015449232800e+04,4.568227276801376888e+02,1.523423716593244462e+05,3.050275125242429297e+01,1.042950579912066860e+04
6.206206206206206843e+03,4.991935027088130300e+04,4.635666365417062593e+02,1.542020261107506522e+05,3.079532881455579840e+01,1.069496772405624506e+04
6.306306306306306396e+03,4.991850912552501541e+04,4.702183178715765166e+02,1.560492861805502034e+05,3.108336780039162761e+01,1.096229295290135997e+04
6.406406406406406859e+03,4.991768665223853168e+04,4.767754332584744361e+02,1.578842802323255164e+05,3.136690180356687918e+01,1.123142902984268039e+04
6.506506506506507321e+03,4.991688275719966623e+04,4.832358778181251182e+02,1.597071355092089216e+05,3.164596703121525678e+01,1.150232405216897678e+04
6.606606606606606874e+03,4.991609732113241625e+04,4.895977749113648656e+02,1.615179780889450631e+05,3.192060219952616862e+01,1.177492669601495618e+04
6.706706706706707337e+03,4.991533020128633507e+04,4.958594686308846917e+02,1.633169328499013791e+05,3.219084837587210757e+01,1.204918623595813551e+04
6.806806806806806890e+03,4.991458123340950988e+04,5.020195168871062492e+02,1.651041234375599888e+05,3.245674871380752080e+01,1.232505256439904224e+04
6.906906906906907352e+03,4.991385023383801308e+04,5.080766854487534943e+02,1.668796722232453758e+05,3.271834836812558223e+01,1.260247621523570342e+04
7.007007007007007815e+03,4.991313700094635715e+04,5.140299376219893475e+02,1.686437002918218204e+05,3.297569450181150330e+01,1.288140837110208122e+04
7.107107107107107367e+03,4.991244131733622635e+04,5.198784290816124667e+02,1.703963273979921360e+05,3.322883580685608962e+01,1.316180088863819037e+04
7.207207207207207830e+03,4.991176295116610709e+04,5.256214976366583187e+02,1.721376719588462438e+05,3.347782219463815068e+01,1.344360630317005598e+04
7.307307307307307383e+03,4.991110165788530867e+04,5.312586563388198329e+02,1.738678510246500664e+05,3.372270563497215790e+01,1.372677784503905968e+04
7.407407407407407845e+03,4.991045718190835760e+04,5.367895849906540207e+02,1.755869802580913820e+05,3.396353923212878101e+01,1.401126945215000706e+04
7.507507507507508308e+03,4.990982925768174755e+04,5.422141216650288698e+02,1.772951739307731041e+05,3.420037602937245680e+01,1.429703577291828151e+04
7.607607607607607861e+03,4.990921761099297873e+04,5.475322544583648323e+02,1.789925449048616283e+05,3.443327170704294815e+01,1.458403217540831611e+04
7.707707707707708323e+03,4.990862196055737149e+04,5.527441135245060195e+02,1.806792046204906364e+05,3.466228171730157470e+01,1.487221475636635842e+04
7.807807807807808786e+03,4.990804201903951616e+04,5.578499626412367434e+02,1.823552630884922692e+05,3.488746254495076471e+01,1.516154034491325547e+04
7.907907907907908339e+03,4.990747749404457136e+04,5.628501916693652447e+02,1.840208288858108281e+05,3.510887125047005242e+01,1.545196650566760400e+04
8.008008008008008801e+03,4.990692808912791952e+04,5.677453087065269983e+02,1.856760091513052175e+05,3.532656538792852530e+01,1.574345154145331435e+04
8.108108108108108354e+03,4.990639350483802991e+04,5.725359316519607091e+02,1.873209095833072206e+05,3.554060288178951765e+01,1.603595449506594014e+04
8.208208208208208816e+03,4.990587343953977688e+04,5.772227809715143394e+02,1.889556344399252557e+05,3.575104193641207928e+01,1.632943514943144146e+04
8.308308308308309279e+03,4.990536758994333650e+04,5.818066747415080044e+02,1.905802865403810865e+05,3.595794098664684668e+01,1.662385402707548565e+04
8.408408408408409741e+03,4.990487565226378501e+04,5.862885180741037630e+02,1.921949672670541040e+05,3.616135856108085989e+01,1.691917238946207726e+04
8.508508508508508385e+03,4.990439732281050237e+04,5.906692966942590601e+02,1.937997765711538959e+05,3.636135316859602540e+01,1.721535223412494815e+04
8.608608608608608847e+03,4.990393229846461327e+04,5.949500715324012390e+02,1.953948129791578685e+05,3.655798326720348257e+01,1.751235629128664368e+04
8.708708708708709310e+03,4.990348027733140043e+04,5.991319716992819622e+02,1.969801735995457566e+05,3.675130717884928799e+01,1.781014802040653012e+04
8.808808808808809772e+03,4.990304095902996050e+04,6.032161901308417100e+02,1.985559541321616271e+05,3.694138305509719089e+01,1.810869160512750022e+04
8.908908908908910234e+03,4.990261404529826541e+04,6.072039764948800666e+02,2.001222488775544334e+05,3.712826879123696955e+01,1.840795194837823146e+04
9.009009009009008878e+03,4.990219924041775812e+04,6.110966312818194410e+02,2.016791507491086086e+05,3.731202195325153781e+01,1.870789466586546041e+04
9.109109109109109340e+03,4.990179625170198415e+04,6.148955007464933260e+02,2.032267512760144600e+05,3.749269974862991006e+01,1.900848608460500327e+04
9.209209209209209803e+03,4.990140478944724600e+04,6.186019726461207711e+02,2.047651406325121352e+05,3.767035895546387536e+01,1.930969322682664642e+04
9.309309309309310265e+03,4.990102456797100604e+04,6.222174681033393426e+02,2.062944076283993782e+05,3.784505585047461551e+01,1.961148381558602705e+04
9.409409409409410728e+03,4.990065530508320080e+04,6.257434411276177570e+02,2.078146397434109822e+05,3.801684622840647876e+01,1.991382625562204339e+04
9.509509509509509371e+03,4.990029672268324794e+04,6.291813719763459858e+02,2.093259231336702942e+05,3.818578532491641653e+01,2.021668963003886165e+04
9.609609609609609834e+03,4.989994854716199188e+04,6.325327620509606277e+02,2.108283426417850424e+05,3.835192776215151156e+01,2.052004369490183308e+04
9.709709709709710296e+03,4.989961050878739479e+04,6.357991350402547823e+02,2.123219818291584379e+05,3.851532760651624443e+01,2.082385886118506096e+04
9.809809809809810758e+03,4.989928234296443406e+04,6.389820254851227901e+02,2.138069229700534779e+05,3.867603820956711047e+01,2.112810619854759716e+04
9.909909909909911221e+03,4.989896378921666474e+04,6.420829844021615145e+02,2.152832470908673713e+05,3.883411231934855579e+01,2.143275741328100412e+04
1.001001001001000986e+04,4.989865459232722787e+04,6.451035669490937607e+02,2.167510339667558437e+05,3.898960193121527595e+01,2.173778485062679465e+04
1.011011011011011033e+04,4.989835450151893747e+04,6.480453377805413311e+02,2.182103621553987032e+05,3.914255839120278324e+01,2.204316147587208980e+04
1.021021021021021079e+04,4.989806327128410339e+04,6.509098609689413024e+02,2.196613090015636699e+05,3.929303226912713853e+01,2.234886087213130668e+04
1.031031031031031125e+04,4.989778066089348431e+04,6.536987024946475913e+02,2.211039506634513382e+05,3.944107340746354140e+01,2.265485722568754863e+04
1.041041041041041171e+04,4.989750643465769099e+04,6.564134255211725986e+02,2.225383621271206066e+05,3.958673088185850730e+01,2.296112531813735404e+04
1.051051051051051036e+04,4.989724036201142007e+04,6.590555875734586380e+02,2.239646172236020211e+05,3.973005298988962863e+01,2.326764051699089759e+04
1.061061061061061082e+04,4.989698221722027665e+04,6.616267414171113614e+02,2.253827886517356965e+05,3.987108727653826890e+01,2.357437876300499192e+04
1.071071071071071128e+04,4.989673177982081688e+04,6.641284283053214494e+02,2.267929479899316502e+05,4.000988046199522330e+01,2.388131656386647228e+04
1.081081081081081174e+04,4.989648883408999245e+04,6.665621823228212861e+02,2.281951657215606538e+05,4.014647851591760030e+01,2.418843098002572515e+04
1.091091091091091221e+04,4.989625316953814036e+04,6.689295220307965337e+02,2.295895112472688197e+05,4.028092657182922665e+01,2.449569961809281813e+04
1.101101101101101267e+04,4.989602458039356134e+04,6.712319557500281917e+02,2.309760529073381331e+05,4.041326900550980383e+01,2.480310061837076864e+04
1.111111111111111131e+04,4.989580286597302620e+04,6.734709740563777132e+02,2.323548579979671631e+05,4.054354936257561803e+01,2.511061264599744027e+04
1.121121121121121178e+04,4.989558783034917724e+04,6.756480529805405695e+02,2.337259927898573224e+05,4.067181040662626401e+01,2.541821488064398727e+04
1.131131131131131224e+04,4.989537928241940972e+04,6.777646508923403417e+02,2.350895225465900148e+05,4.079809410011389303e+01,2.572588700641152172e+04
1.141141141141141270e+04,4.989517703586392599e+04,6.798222072798105273e+02,2.364455115424946998e+05,4.092244160509587658e+01,2.603360920199103566e+04
1.151151151151151316e+04,4.989498090897737711e+04,6.818221436242781692e+02,2.377940230799694546e+05,4.104489330401673897e+01,2.634136213110710742e+04
1.161161161161161181e+04,4.989479072475910652e+04,6.837658597342403937e+02,2.391351195087416272e+05,4.116548877515490545e+01,2.664912693192322331e+04
1.171171171171171227e+04,4.989460631066220230e+04,6.856547366404236072e+02,2.404688622410295357e+05,4.128426683334605229e+01,2.695688520867441184e+04
1.181181181181181273e+04,4.989442749870363332e+04,6.874901319788784804e+02,2.417953117724926560e+05,4.140126549740545414e+01,2.726461902013534564e+04
1.191191191191191319e+04,4.989425412521476392e+04,6.892733835917838405e+02,2.431145276948667015e+05,4.151652203670589358e+01,2.757231087266422401e+04
