t,S_a,I_a,S_h,I_h,R_h
1.801801801801801957e+03,4.995728045180423942e+04,1.015881450698426249e+02,5.899123006832154351e+04,1.156586445177912381e+01,1.418569835344826060e+03
1.901901901901901965e+03,4.996677503905921185e+04,1.032690837186164998e+02,6.155019825893208326e+04,1.188620423944019144e+01,1.530183811760036861e+03
2.002002002002002200e+03,4.997242440089087904e+04,1.049646833660445111e+02,6.409357285231059359e+04,1.219968951224287856e+01,1.644527440629090279e+03
2.102102102102102435e+03,4.997574065219861222e+04,1.066740885367870249e+02,6.662153110306998133e+04,1.250680945723621029e+01,1.761524068072658338e+03
2.202202202202202443e+03,4.997764097333189420e+04,1.083966357379355543e+02,6.913424141954540391e+04,1.280800324642211585e+01,1.881101973527847804e+03
2.302302302302302451e+03,4.997868276715042157e+04,1.101317756844478737e+02,7.163186424008879112e+04,1.310366457124876227e+01,2.003193872467441452e+03
2.402402402402402458e+03,4.997920324480658746e+04,1.118790264896536968e+02,7.411455282113063731e+04,1.339414634407750349e+01,2.127736468872197747e+03
2.502502502502502466e+03,4.997940708301133418e+04,1.136379439780084368e+02,7.658245394238052540e+04,1.367976514355756912e+01,2.254670054660814458e+03
2.602602602602602929e+03,4.997941880295219744e+04,1.154081037951665252e+02,7.903570853459891805e+04,1.396080532530932494e+01,2.383938153052619327e+03
2.702702702702702936e+03,4.997931361529192509e+04,1.171890908426551476e+02,8.147445223453713697e+04,1.423752269214185340e+01,2.515487203325531937e+03
2.802802802802802944e+03,4.997913719741386012e+04,1.189804925639935789e+02,8.389881587820877030e+04,1.451014779764409646e+01,2.649266280620946873e+03
2.902902902902902952e+03,4.997891730356114567e+04,1.207818950586501074e+02,8.630892593169589236e+04,1.477888879875876249e+01,2.785226851179630557e+03
3.003003003003003414e+03,4.997867070283902285e+04,1.225928808493312943e+02,8.870490485099448415e+04,1.504393402924888612e+01,2.923322567204942970e+03
3.103103103103103422e+03,4.997840776714165986e+04,1.244130277809312588e+02,9.108687154068541713e+04,1.530545422726431504e+01,3.063509009597545628e+03
3.203203203203203429e+03,4.997813479929261666e+04,1.262419084539296250e+02,9.345494160871740314e+04,1.556360424087537275e+01,3.205743542417180834e+03
3.303303303303303437e+03,4.997785546429783426e+04,1.280790896922906370e+02,9.580922744791570585e+04,1.581852510016768854e+01,3.349985260895330612e+03
3.403403403403403445e+03,4.997757217313294677e+04,1.299241329748023475e+02,9.814983874825990642e+04,1.607034517372144933e+01,3.496194708364170310e+03
3.503503503503503907e+03,4.997728639716803445e+04,1.317765945449549747e+02,1.004768826114319381e+05,1.631918160535729356e+01,3.644333808578096978e+03
3.603603603603603915e+03,4.997699903647174506e+04,1.336360256796870374e+02,1.027904637324455398e+05,1.656514139965357657e+01,3.794365762470665686e+03
3.703703703703703923e+03,4.997671067806481005e+04,1.355019730883138038e+02,1.050906846001616650e+05,1.680832276118723101e+01,3.946254934939348004e+03
3.803803803803803930e+03,4.997642170990972954e+04,1.373739793286787858e+02,1.073776456541108928e+05,1.704881525960590594e+01,4.099966766371187987e+03
3.903903903903904393e+03,4.997613239385238558e+04,1.392515832381623113e+02,1.096514454266093962e+05,1.728670137218253799e+01,4.255467691809187272e+03
4.004004004004004400e+03,4.997584291778279294e+04,1.411343203820789256e+02,1.119121806719447777e+05,1.752205687035486292e+01,4.412725068096518953e+03
4.104104104104104408e+03,4.997555342575118266e+04,1.430217235281042178e+02,1.141599464885173220e+05,1.775495135641663325e+01,4.571707104908153269e+03
4.204204204204204871e+03,4.997526403470581135e+04,1.449133231346697244e+02,1.163948364296243672e+05,1.798544901260406448e+01,4.732382802084219293e+03
4.304304304304304424e+03,4.997497484378445370e+04,1.468086477853869667e+02,1.186169425920298236e+05,1.821360900954843487e+01,4.894721899664942612e+03
4.404404404404404886e+03,4.997468594199767540e+04,1.487072247032791950e+02,1.208263557130568952e+05,1.843948599624017604e+01,5.058694823117963097e+03
4.504504504504504439e+03,4.997439741196761315e+04,1.506085802514018042e+02,1.230231652550555882e+05,1.866313049615913755e+01,5.224272635739725956e+03
4.604604604604604901e+03,4.997410933171246870e+04,1.525122403604919725e+02,1.252074594714759878e+05,1.888458922387214045e+01,5.391427001443139488e+03
4.704704704704705364e+03,4.997382177573913214e+04,1.544177309564488212e+02,1.273793254656166391e+05,1.910390551005929538e+01,5.560130151623225174e+03
4.804804804804804917e+03,4.997353481702304998e+04,1.563245785301576234e+02,1.295388492735241598e+05,1.932111958572416555e+01,5.730354838556570940e+03
4.904904904904905379e+03,4.997324852709866536e+04,1.582323106884069830e+02,1.316861159291488293e+05,1.953626877985604438e+01,5.902074298864081356e+03
5.005005005005004932e+03,4.997296297551752650e+04,1.601404564718349661e+02,1.338212094937751244e+05,1.974938779820110923e+01,6.075262236952877174e+03
5.105105105105105395e+03,4.997267823040339863e+04,1.620485468439768226e+02,1.359442131091647025e+05,1.996050901939368671e+01,6.249892795173599552e+03
5.205205205205205857e+03,4.997239435822090309e+04,1.639561150998285086e+02,1.380552090363774623e+05,2.016966263596452436e+01,6.425940532102572433e+03
5.305305305305305410e+03,4.997211142420546821e+04,1.658626973145908892e+02,1.401542786950089503e+05,2.037687681081665403e+01,6.603380400618730164e+03
5.405405405405405872e+03,4.997182949261543399e+04,1.677678328243787291e+02,1.422415027097274724e+05,2.058217794978758874e+01,6.782187721814083488e+03
5.505505505505506335e+03,4.997154862638010673e+04,1.696710646129377551e+02,1.443169609406039817e+05,2.078559075505810583e+01,6.962338168120109003e+03
5.605605605605605888e+03,4.997126888719185081e+04,1.715719397677322036e+02,1.463807325197487662e+05,2.098713838538579424e+01,7.143807742871877963e+03
5.705705705705706350e+03,4.997099033530219458e+04,1.734700098138098667e+02,1.484328958672946319e+05,2.118684284823131136e+01,7.326572771338754137e+03
5.805805805805805903e+03,4.997071302960097819e+04,1.753648311713667454e+02,1.504735287338342168e+05,2.138472475698297615e+01,7.510609877228835103e+03
5.905905905905906366e+03,4.997043702730669611e+04,1.772559654368341171e+02,1.525027082043223490e+05,2.158080301366485187e+01,7.695895980942597816e+03
6.006006006006006828e+03,4.997016238416522538e+04,1.791429797907285035e+02,1.545205107278992364e+05,2.177509651799597989e+01,7.882408282064409832e+03
6.106106106106106381e+03,4.996988915452922811e+04,1.810254474304958308e+02,1.565270121341025515e+05,2.196762252593277154e+01,8.070124250370353366e+03
6.206206206206206843e+03,4.996961739122544532e+04,1.829029477623785453e+02,1.585222876632841362e+05,2.215839759379876739e+01,8.259021610323665300e+03
6.306306306306306396e+03,4.996934714554176753e+04,1.847750667190602201e+02,1.605064119834408630e+05,2.234743750682378760e+01,8.449078331908860491e+03
6.406406406406406859e+03,4.996907846728843288e+04,1.866413966310739454e+02,1.624794592389771133e+05,2.253475727979818899e+01,8.640272608124307226e+03
6.506506506506507321e+03,4.996881140450831299e+04,1.885015377177321056e+02,1.644415029584635922e+05,2.272037133711267387e+01,8.832582892809705299e+03
6.606606606606606874e+03,4.996854600364303769e+04,1.903550976609821248e+02,1.663926161324777349e+05,2.290429352015031483e+01,9.025987865696866720e+03
6.706706706706707337e+03,4.996828230957424239e+04,1.922016916275075857e+02,1.683328712469349266e+05,2.308653712930573576e+01,9.220466416760295033e+03
6.806806806806806890e+03,4.996802036555098312e+04,1.940409428596757948e+02,1.702623402854179440e+05,2.326711501598062881e+01,9.415997643186581627e+03
6.906906906906907352e+03,4.996776021324759495e+04,1.958724822294635146e+02,1.721810947276352672e+05,2.344603951913320117e+01,9.612560851574973640e+03
7.007007007007007815e+03,4.996750189261984633e+04,1.976959495988311630e+02,1.740892055564064649e+05,2.362332272887340423e+01,9.810135550305925790e+03
7.107107107107107367e+03,4.996724544203926780e+04,1.995109927274328641e+02,1.759867432598847372e+05,2.379897626169619684e+01,1.000870145209230395e+04
7.207207207207207830e+03,4.996699089818127686e+04,2.013172687272316352e+02,1.778737778527201735e+05,2.397301154355831088e+01,1.020823845960695144e+04
7.307307307307307383e+03,4.996673829610818211e+04,2.031144432794020247e+02,1.797503788710898370e+05,2.414543966562107613e+01,1.040872667037138672e+04
7.407407407407407845e+03,4.996648766923249786e+04,2.049021912340444374e+02,1.816166153852398274e+05,2.431627149558510581e+01,1.061014636907761087e+04
7.507507507507508308e+03,4.996623904935854080e+04,2.066801968062503363e+02,1.834725560172688856e+05,2.448551774914855628e+01,1.081247801913446165e+04
7.607607607607607861e+03,4.996599246665048122e+04,2.084481531421993736e+02,1.853182689155992703e+05,2.465318887541475945e+01,1.101570227544161389e+04
7.707707707707708323e+03,4.996574794969525828e+04,2.102057631515178286e+02,1.871538217973134015e+05,2.481929526866192859e+01,1.121979996296576064e+04
7.807807807807808786e+03,4.996550552545131359e+04,2.119527388819793998e+02,1.889792819173494936e+05,2.498384710201225545e+01,1.142475209233791975e+04
7.907907907907908339e+03,4.996526521931761090e+04,2.136888020778697808e+02,1.907947160944659845e+05,2.514685441380855124e+01,1.163053984688063429e+04
8.008008008008008801e+03,4.996502705511258682e+04,2.154136843138141160e+02,1.926001907201031863e+05,2.530832720459718743e+01,1.183714457789049811e+04
8.108108108108108354e+03,4.996479105513000104e+04,2.171271264171189728e+02,1.943957717305728293e+05,2.546827547590629592e+01,1.204454781916464708e+04
8.208208208208208816e+03,4.996455724012538121e+04,2.188288794934050827e+02,1.961815246561425738e+05,2.562670924264372374e+01,1.225273126177505219e+04
8.308308308308309279e+03,4.996432562935355963e+04,2.205187038499549317e+02,1.979575145757333958e+05,2.578363815708753748e+01,1.246167677785138585e+04
8.408408408408409741e+03,4.996409624057993642e+04,2.221963697859158628e+02,1.997238061508540122e+05,2.593907190881585478e+01,1.267136640289921706e+04
8.508508508508508385e+03,4.996386909010978707e+04,2.238616571465297511e+02,2.014804636129667924e+05,2.609302031665444943e+01,1.288178234261660691e+04
8.608608608608608847e+03,4.996364419280321454e+04,2.255143554186425661e+02,2.032275507671882806e+05,2.624549320033748856e+01,1.309290697111291411e+04
8.708708708708709310e+03,4.996342156211878319e+04,2.271542637707803181e+02,2.049651309989634319e+05,2.639650028703761109e+01,1.330472282776095199e+04
8.808808808808809772e+03,4.996320121014081087e+04,2.287811909366419627e+02,2.066932672734291118e+05,2.654605131166107412e+01,1.351721261772098114e+04
8.908908908908910234e+03,4.996298314758753259e+04,2.303949552210319496e+02,2.084120221366807818e+05,2.669415606085915371e+01,1.373035921135977878e+04
9.009009009009008878e+03,4.996276738386362558e+04,2.319953844031912809e+02,2.101214577198435727e+05,2.684082429972281858e+01,1.394414564253262870e+04
9.109109109109109340e+03,4.996255392706870771e+04,2.335823157323017369e+02,2.118216357386537129e+05,2.698606581977367469e+01,1.415855510885841250e+04
9.209209209209209803e+03,4.996234278403819189e+04,2.351555956836473911e+02,2.135126174930563429e+05,2.712989039031478455e+01,1.437357097226744736e+04
9.309309309309310265e+03,4.996213396036524500e+04,2.367150801049205313e+02,2.151944638725947880e+05,2.727230783818057347e+01,1.458917675632201099e+04
9.409409409409410728e+03,4.996192746043565421e+04,2.382606338045824828e+02,2.168672353505603096e+05,2.741332815027786296e+01,1.480535614947746217e+04
9.509509509509509371e+03,4.996172328745172126e+04,2.397921307617625928e+02,2.185309919917012157e+05,2.755296128513084497e+01,1.502209300134640034e+04
9.609609609609609834e+03,4.996152144347815192e+04,2.413094537119992822e+02,2.201857934486670129e+05,2.769121702165310239e+01,1.523937132491558441e+04
9.709709709709710296e+03,4.996132192945423594e+04,2.428124942770460279e+02,2.218316989649244642e+05,2.782810528944846951e+01,1.545717529502317848e+04
9.809809809809810758e+03,4.996112474525008292e+04,2.443011526242026434e+02,2.234687673753552372e+05,2.796363629665509265e+01,1.567548924828145027e+04
9.909909909909911221e+03,4.996092988967743440e+04,2.457753375135905287e+02,2.250970571068984864e+05,2.809782018026271899e+01,1.589429768309518477e+04
1.001001001001000986e+04,4.996073736053562607e+04,2.472349659955295920e+02,2.267166261800660286e+05,2.823066696325601654e+01,1.611358525917018051e+04
1.011011011011011033e+04,4.996054715463798493e+04,2.486799634090920961e+02,2.283275322095376323e+05,2.836218681387920881e+01,1.633333679727746130e+04
1.021021021021021079e+04,4.996035926784155163e+04,2.501102631048293290e+02,2.299298324049971125e+05,2.849238989917009235e+01,1.655353727910549787e+04
